,image,X1,Y1,X3,Y2,X5,Y3,X7,Y4,X9,Y5,X11,Y6,X13,Y7,X15,Y8,X17,Y9,X19,Y10,X21,Y11,X23,Y12,X25,Y13,X27,Y14,X29,Y15,X31,Y16,act_id
6110,079100407.jpg,1129.0,809.0,1050.0,636.0,910.0,487.0,840.0,506.0,908.0,720.0,862.0,891.0,875.0,497.0,890.0,266.0,907.5441,241.6246,985.4559,133.3754,891.0,444.0,910.0,333.0,937.0,258.0,843.0,273.0,771.0,408.0,775.0,509.0,334.0
6111,051021292.jpg,1311.0,891.0,1215.0,681.0,1325.0,443.0,1179.0,449.0,1039.0,597.0,1109.0,827.0,1252.0,446.0,1214.0,144.0,1199.185,133.4568,1065.815,38.5432,1367.0,373.0,1353.0,261.0,1257.0,130.0,1171.0,158.0,1252.0,264.0,1243.0,415.0,334.0
6112,073899206.jpg,648.0,326.0,638.0,311.0,633.0,266.0,656.0,266.0,639.0,307.0,630.0,359.0,645.0,266.0,645.0,203.0,645.0,195.8218,645.0,163.1782,622.0,226.0,606.0,227.0,627.0,200.0,662.0,205.0,678.0,215.0,674.0,251.0,334.0
6113,039688798.jpg,528.0,560.0,609.0,473.0,636.0,349.0,619.0,345.0,682.0,455.0,687.0,573.0,628.0,347.0,661.0,231.0,669.5145,206.5768,690.4855,146.4232,748.0,357.0,709.0,309.0,697.0,234.0,625.0,228.0,603.0,304.0,582.0,367.0,334.0
6114,026292425.jpg,487.0,492.0,508.0,432.0,486.0,361.0,460.0,358.0,463.0,435.0,425.0,435.0,473.0,360.0,489.0,281.0,492.8295,268.9644,506.1705,227.0356,545.0,359.0,509.0,325.0,507.0,282.0,470.0,279.0,459.0,328.0,496.0,353.0,334.0
6115,049775656.jpg,846.0,614.0,759.0,537.0,746.0,426.0,725.0,432.0,692.0,556.0,762.0,655.0,736.0,429.0,677.0,302.0,666.8635,288.8065,624.1365,233.1935,737.0,400.0,749.0,351.0,698.0,301.0,656.0,302.0,672.0,362.0,634.0,418.0,334.0
6116,034311552.jpg,694.0,445.0,618.0,391.0,656.0,345.0,659.0,332.0,656.0,416.0,704.0,517.0,658.0,339.0,614.0,234.0,611.4895,231.5453,571.5105,192.4547,688.0,310.0,687.0,269.0,620.0,231.0,607.0,236.0,610.0,276.0,575.0,285.0,334.0
6117,024190577.jpg,863.0,508.0,843.0,446.0,861.0,369.0,825.0,362.0,776.0,439.0,795.0,479.0,843.0,366.0,823.0,292.0,823.0,286.5287,823.0,239.4713,853.0,362.0,864.0,331.0,844.0,297.0,802.0,286.0,802.0,320.0,778.0,355.0,334.0
6118,024627073.jpg,446.0,932.0,504.0,720.0,475.0,569.0,432.0,566.0,499.0,718.0,472.0,879.0,454.0,568.0,475.0,334.0,496.9221,301.4242,560.0779,207.5758,561.0,576.0,484.0,456.0,504.0,340.0,446.0,328.0,393.0,420.0,439.0,463.0,334.0
6119,090340776.jpg,1496.0,879.0,1438.0,754.0,1419.0,600.0,1380.0,583.0,1265.0,706.0,1323.0,848.0,1400.0,592.0,1378.0,399.0,1373.2113,381.7355,1344.7887,279.2645,1428.0,552.0,1472.0,494.0,1409.0,405.0,1347.0,393.0,1387.0,494.0,1342.0,571.0,334.0
6120,010437146.jpg,1011.0,1074.0,996.0,884.0,1004.0,677.0,1078.0,679.0,1085.0,889.0,1085.0,1071.0,1041.0,678.0,1039.0,428.0,1032.3958,374.9308,1017.6042,256.0692,910.0,691.0,927.0,576.0,941.0,429.0,1136.0,427.0,1196.0,542.0,1225.0,610.0,334.0
6121,098268824.jpg,256.0,766.0,304.0,821.0,311.0,646.0,364.0,648.0,340.0,824.0,237.0,975.0,338.0,647.0,378.0,455.0,387.0,408.0,410.0,304.0,179.0,593.0,225.0,504.0,304.0,444.0,451.0,465.0,446.0,576.0,446.0,622.0,334.0
6122,086024781.jpg,0.0,0.0,0.0,0.0,867.0,740.0,1024.0,740.0,0.0,0.0,0.0,0.0,946.0,740.0,896.0,318.0,897.0233,294.0382,906.9767,60.9618,864.0,660.0,814.0,468.0,734.0,332.0,1058.0,304.0,1272.0,431.0,1464.0,588.0,334.0
6123,093874989.jpg,1028.0,650.0,866.0,405.0,797.0,349.0,896.0,346.0,1034.0,387.0,1034.0,639.0,847.0,348.0,902.0,181.0,904.6796,173.1526,941.3204,65.8474,940.0,445.0,872.0,304.0,826.0,168.0,978.0,193.0,1017.0,344.0,1055.0,488.0,334.0
6124,072231117.jpg,399.0,430.0,382.0,368.0,373.0,322.0,337.0,309.0,318.0,349.0,307.0,400.0,355.0,316.0,361.0,238.0,363.3612,221.4715,368.6388,184.5285,407.0,277.0,398.0,259.0,389.0,242.0,332.0,234.0,306.0,265.0,302.0,284.0,334.0
6125,019045700.jpg,1079.0,420.0,1099.0,352.0,1105.0,291.0,1076.0,293.0,1085.0,350.0,1072.0,411.0,1091.0,292.0,1103.0,213.0,1103.4472,207.2987,1106.5528,167.7013,1134.0,282.0,1144.0,260.0,1133.0,212.0,1072.0,213.0,1056.0,253.0,1064.0,276.0,334.0
6126,044215614.jpg,571.0,419.0,571.0,367.0,572.0,298.0,534.0,299.0,566.0,378.0,604.0,434.0,553.0,299.0,568.0,217.0,571.9829,209.1715,593.0171,167.8285,608.0,299.0,601.0,266.0,591.0,220.0,545.0,213.0,572.0,235.0,615.0,243.0,334.0
6127,007150302.jpg,472.0,452.0,468.0,389.0,462.0,320.0,428.0,317.0,436.0,380.0,441.0,461.0,445.0,319.0,450.0,242.0,448.1355,220.9577,444.8645,184.0423,514.0,278.0,505.0,260.0,485.0,244.0,415.0,240.0,391.0,283.0,393.0,306.0,334.0
6128,038965742.jpg,465.0,452.0,449.0,402.0,444.0,345.0,414.0,346.0,420.0,418.0,436.0,476.0,429.0,346.0,430.0,246.0,427.9055,231.719,421.0945,185.281,468.0,294.0,489.0,279.0,462.0,245.0,398.0,246.0,370.0,294.0,378.0,279.0,334.0
6129,074160302.jpg,413.0,462.0,421.0,378.0,431.0,271.0,379.0,276.0,367.0,371.0,353.0,461.0,405.0,274.0,401.0,159.0,401.9256,146.6582,406.0744,91.3418,442.0,228.0,484.0,208.0,434.0,162.0,368.0,156.0,313.0,181.0,249.0,206.0,334.0
6130,038644335.jpg,462.0,230.0,451.0,240.0,449.0,257.0,414.0,265.0,449.0,369.0,471.0,444.0,432.0,261.0,458.0,179.0,457.4067,181.0766,470.5933,134.9234,413.0,231.0,427.0,197.0,457.0,176.0,459.0,182.0,482.0,214.0,524.0,214.0,334.0
6131,033029418.jpg,213.0,579.0,232.0,485.0,218.0,360.0,187.0,363.0,204.0,484.0,177.0,597.0,203.0,362.0,201.0,193.0,213.4713,157.8767,237.5287,90.1233,329.0,357.0,281.0,285.0,249.0,189.0,152.0,197.0,161.0,296.0,187.0,336.0,334.0
6132,059535572.jpg,1045.0,585.0,1069.0,529.0,1061.0,444.0,1026.0,444.0,1035.0,521.0,1026.0,556.0,1044.0,444.0,1059.0,360.0,1066.3671,341.0562,1086.6329,288.9438,1111.0,447.0,1086.0,405.0,1083.0,360.0,1035.0,360.0,1016.0,415.0,1030.0,456.0,334.0
6133,087220453.jpg,652.0,431.0,683.0,393.0,685.0,349.0,720.0,349.0,707.0,398.0,695.0,452.0,703.0,349.0,703.0,243.0,703.3867,233.9762,705.6133,182.0238,671.0,323.0,662.0,290.0,679.0,241.0,726.0,244.0,736.0,295.0,737.0,333.0,334.0
6134,004758319.jpg,585.0,364.0,599.0,322.0,582.0,275.0,573.0,277.0,552.0,326.0,519.0,336.0,578.0,276.0,608.0,223.0,610.2479,218.6997,628.7521,183.3003,601.0,264.0,596.0,260.0,612.0,223.0,603.0,222.0,595.0,248.0,609.0,269.0,334.0
6135,038547043.jpg,326.0,565.0,376.0,458.0,398.0,384.0,443.0,389.0,490.0,472.0,437.0,573.0,421.0,387.0,448.0,252.0,447.7652,252.3767,496.2348,174.6233,267.0,254.0,334.0,266.0,389.0,242.0,507.0,261.0,557.0,301.0,623.0,323.0,334.0
6136,015824074.jpg,376.0,312.0,359.0,245.0,360.0,192.0,334.0,194.0,308.0,237.0,331.0,279.0,347.0,193.0,319.0,153.0,317.1574,151.2763,289.8426,125.7237,349.0,187.0,371.0,164.0,339.0,154.0,298.0,152.0,314.0,161.0,321.0,189.0,335.0
6137,069535425.jpg,329.0,317.0,307.0,263.0,304.0,198.0,275.0,197.0,259.0,247.0,268.0,284.0,290.0,198.0,268.0,155.0,268.0483,155.0739,250.9517,128.9261,251.0,162.0,269.0,175.0,283.0,161.0,252.0,149.0,249.0,163.0,248.0,184.0,335.0
6138,010572456.jpg,403.0,358.0,420.0,324.0,414.0,263.0,460.0,266.0,445.0,325.0,418.0,312.0,437.0,265.0,443.0,197.0,442.9739,197.7692,445.0261,137.2308,382.0,228.0,380.0,219.0,404.0,201.0,482.0,192.0,515.0,231.0,520.0,259.0,335.0
6139,066480776.jpg,290.0,271.0,342.0,296.0,319.0,203.0,362.0,222.0,387.0,262.0,368.0,322.0,341.0,213.0,377.0,153.0,382.1183,148.9053,436.8817,105.0947,349.0,205.0,317.0,184.0,357.0,148.0,397.0,158.0,397.0,181.0,402.0,221.0,335.0
6140,028618087.jpg,365.0,300.0,390.0,261.0,379.0,219.0,404.0,218.0,422.0,257.0,396.0,251.0,392.0,219.0,412.0,175.0,405.1301,176.2268,446.8699,168.7732,382.0,247.0,373.0,219.0,384.0,175.0,440.0,175.0,421.0,207.0,401.0,216.0,335.0
6141,093635256.jpg,456.0,300.0,445.0,258.0,480.0,227.0,470.0,224.0,460.0,270.0,493.0,306.0,475.0,226.0,452.0,183.0,452.4465,184.2056,441.5535,154.7944,452.0,206.0,466.0,202.0,460.0,184.0,444.0,182.0,448.0,206.0,426.0,214.0,335.0
6142,001852458.jpg,369.0,287.0,360.0,272.0,355.0,239.0,377.0,243.0,379.0,272.0,393.0,289.0,366.0,241.0,357.0,181.0,359.7307,188.737,348.2693,156.263,334.0,212.0,338.0,199.0,339.0,178.0,375.0,183.0,396.0,210.0,376.0,214.0,335.0
6143,043777727.jpg,632.0,403.0,608.0,337.0,621.0,262.0,670.0,269.0,673.0,358.0,680.0,426.0,646.0,266.0,645.0,166.0,644.7756,165.3018,627.2244,110.6982,598.0,260.0,594.0,212.0,608.0,165.0,682.0,167.0,716.0,220.0,677.0,232.0,335.0
6144,002162699.jpg,704.0,513.0,683.0,426.0,673.0,333.0,712.0,328.0,707.0,424.0,724.0,533.0,693.0,331.0,684.0,214.0,683.9778,213.9555,648.0222,142.0445,631.0,312.0,609.0,270.0,625.0,214.0,742.0,213.0,790.0,259.0,742.0,309.0,335.0
6145,048359305.jpg,666.0,354.0,677.0,268.0,691.0,167.0,641.0,170.0,647.0,314.0,652.0,362.0,666.0,169.0,651.0,65.0,647.3488,50.7796,635.6512,5.2204,698.0,172.0,728.0,141.0,693.0,66.0,609.0,63.0,580.0,123.0,615.0,175.0,335.0
6146,050104738.jpg,709.0,301.0,704.0,242.0,706.0,160.0,669.0,162.0,660.0,247.0,655.0,325.0,688.0,161.0,680.0,73.0,677.9869,58.9083,672.0131,17.0917,736.0,182.0,742.0,125.0,717.0,75.0,642.0,70.0,626.0,127.0,651.0,132.0,335.0
6147,013216178.jpg,882.0,533.0,819.0,501.0,874.0,410.0,854.0,408.0,781.0,497.0,818.0,610.0,864.0,409.0,827.0,244.0,826.584,215.7147,825.416,136.2853,827.0,357.0,866.0,315.0,801.0,234.0,853.0,253.0,895.0,343.0,850.0,389.0,335.0
6148,037638754.jpg,610.0,580.0,599.0,581.0,645.0,444.0,716.0,452.0,671.0,615.0,668.0,708.0,681.0,448.0,680.0,324.0,680.6087,312.3332,685.3913,220.6668,592.0,442.0,594.0,405.0,632.0,320.0,727.0,328.0,740.0,437.0,708.0,468.0,335.0
6149,022488678.jpg,1311.0,982.0,1332.0,920.0,1359.0,833.0,1395.0,826.0,1407.0,908.0,1412.0,927.0,1377.0,830.0,1401.0,650.0,1402.471,644.9836,1438.529,522.0164,1344.0,840.0,1301.0,773.0,1339.0,650.0,1462.0,650.0,1472.0,696.0,1481.0,761.0,335.0
6150,051944879.jpg,1267.0,889.0,1349.0,838.0,1334.0,638.0,1431.0,634.0,1382.0,838.0,1327.0,920.0,1383.0,636.0,1421.0,385.0,1419.1792,388.9236,1493.8208,228.0764,1241.0,559.0,1152.0,424.0,1289.0,391.0,1553.0,379.0,1536.0,487.0,1527.0,549.0,335.0
6151,019557065.jpg,362.0,300.0,341.0,275.0,332.0,247.0,347.0,253.0,313.0,269.0,343.0,293.0,340.0,250.0,323.0,209.0,318.9425,201.9774,301.0575,171.0226,321.0,226.0,335.0,218.0,315.0,206.0,330.0,211.0,352.0,230.0,340.0,253.0,335.0
6152,064167571.jpg,307.0,283.0,288.0,256.0,300.0,230.0,311.0,236.0,300.0,261.0,306.0,297.0,306.0,233.0,293.0,208.0,288.9531,205.8501,265.0469,193.1499,280.0,226.0,287.0,213.0,286.0,199.0,299.0,217.0,322.0,231.0,318.0,254.0,335.0
6153,081725927.jpg,377.0,242.0,355.0,224.0,365.0,152.0,399.0,154.0,397.0,222.0,410.0,252.0,382.0,153.0,379.0,83.0,395.1093,85.6849,350.8907,78.3151,339.0,130.0,326.0,102.0,337.0,82.0,420.0,84.0,435.0,108.0,411.0,132.0,335.0
6154,056024146.jpg,325.0,302.0,313.0,279.0,323.0,258.0,298.0,259.0,287.0,302.0,297.0,323.0,311.0,259.0,293.0,221.0,292.4801,225.6795,295.5199,198.3205,347.0,231.0,332.0,223.0,311.0,219.0,275.0,223.0,270.0,257.0,282.0,252.0,335.0
6155,025500365.jpg,268.0,248.0,282.0,239.0,273.0,177.0,305.0,184.0,313.0,220.0,328.0,285.0,289.0,181.0,285.0,131.0,285.0,141.0481,285.0,87.9519,222.0,105.0,238.0,98.0,264.0,126.0,305.0,136.0,312.0,191.0,315.0,211.0,335.0
6156,026255023.jpg,300.0,271.0,285.0,220.0,296.0,132.0,341.0,131.0,333.0,225.0,355.0,189.0,319.0,132.0,287.0,81.0,275.3408,63.5112,304.6592,107.4888,262.0,176.0,255.0,147.0,253.0,89.0,320.0,72.0,373.0,86.0,404.0,105.0,335.0
6157,003925305.jpg,389.0,610.0,367.0,426.0,320.0,224.0,221.0,242.0,314.0,381.0,319.0,503.0,271.0,233.0,230.0,59.0,219.0153,102.9389,243.9847,3.0611,392.0,200.0,400.0,169.0,301.0,48.0,158.0,70.0,126.0,189.0,166.0,251.0,335.0
6158,030544423.jpg,651.0,535.0,673.0,466.0,619.0,331.0,571.0,339.0,636.0,484.0,668.0,606.0,595.0,335.0,564.0,222.0,560.7482,193.8178,552.2518,120.1822,659.0,323.0,664.0,264.0,619.0,198.0,508.0,246.0,481.0,325.0,511.0,347.0,335.0
6159,094805328.jpg,380.0,730.0,395.0,636.0,348.0,530.0,322.0,519.0,352.0,638.0,373.0,730.0,335.0,525.0,338.0,393.0,336.5093,374.9254,331.4907,314.0746,399.0,506.0,397.0,459.0,375.0,382.0,300.0,403.0,315.0,464.0,352.0,520.0,336.0
6160,006875095.jpg,1359.0,655.0,1364.0,571.0,1380.0,495.0,1344.0,493.0,1334.0,589.0,1344.0,670.0,1362.0,494.0,1359.0,371.0,1360.2273,350.1366,1363.7727,289.8634,1359.0,440.0,1386.0,425.0,1393.0,373.0,1325.0,369.0,1317.0,438.0,1328.0,443.0,336.0
6161,050739409.jpg,779.0,695.0,724.0,618.0,712.0,526.0,718.0,530.0,666.0,627.0,646.0,731.0,715.0,528.0,704.0,392.0,698.9599,372.7397,681.0401,304.2603,592.0,393.0,632.0,429.0,684.0,393.0,724.0,391.0,752.0,452.0,700.0,496.0,336.0
6162,032891978.jpg,1114.0,752.0,1103.0,644.0,1094.0,538.0,1027.0,538.0,994.0,629.0,1020.0,737.0,1061.0,538.0,1045.0,379.0,1040.3371,370.4513,1001.6629,299.5487,1096.0,499.0,1135.0,438.0,1090.0,376.0,999.0,382.0,997.0,466.0,982.0,518.0,336.0
6163,050831169.jpg,1444.0,748.0,1491.0,635.0,1491.0,518.0,1503.0,510.0,1520.0,644.0,1527.0,721.0,1497.0,514.0,1473.0,364.0,1475.2304,367.6168,1433.7696,300.3832,1444.0,476.0,1437.0,448.0,1450.0,391.0,1495.0,337.0,1529.0,286.0,1555.0,233.0,336.0
6164,002397545.jpg,422.0,720.0,476.0,624.0,504.0,514.0,522.0,514.0,535.0,622.0,556.0,731.0,513.0,514.0,585.0,427.0,599.5629,419.2437,662.4371,385.7563,621.0,564.0,604.0,503.0,600.0,427.0,569.0,427.0,597.0,501.0,615.0,562.0,336.0
6165,031302535.jpg,1361.0,767.0,1393.0,647.0,1389.0,540.0,1348.0,525.0,1378.0,637.0,1361.0,752.0,1369.0,533.0,1382.0,383.0,1387.1411,358.5797,1400.8589,293.4203,1429.0,568.0,1423.0,484.0,1410.0,390.0,1354.0,375.0,1342.0,476.0,1363.0,532.0,336.0
6166,081986815.jpg,1013.0,522.0,1007.0,560.0,978.0,452.0,928.0,483.0,926.0,595.0,928.0,680.0,953.0,468.0,905.0,372.0,899.5269,359.3337,875.4731,303.6663,949.0,466.0,958.0,413.0,936.0,369.0,873.0,374.0,868.0,424.0,814.0,466.0,336.0
6167,055394173.jpg,1553.0,660.0,1516.0,570.0,1478.0,483.0,1433.0,501.0,1402.0,593.0,1392.0,675.0,1456.0,492.0,1393.0,398.0,1385.7369,384.9595,1356.2631,332.0405,1448.0,481.0,1469.0,440.0,1419.0,389.0,1366.0,406.0,1402.0,471.0,1415.0,511.0,336.0
6168,045058249.jpg,708.0,739.0,754.0,664.0,776.0,562.0,796.0,556.0,809.0,664.0,851.0,728.0,786.0,559.0,780.0,409.0,780.4725,400.2111,784.5275,324.7889,811.0,529.0,789.0,478.0,763.0,403.0,796.0,414.0,845.0,461.0,886.0,507.0,336.0
6169,083557071.jpg,1176.0,670.0,1111.0,624.0,1105.0,571.0,1097.0,575.0,1060.0,625.0,1079.0,674.0,1101.0,573.0,1057.0,502.0,1057.5403,503.6659,1044.4597,463.3341,1005.0,511.0,1032.0,524.0,1050.0,501.0,1063.0,503.0,1060.0,537.0,1025.0,523.0,336.0
6170,042690532.jpg,0.0,0.0,0.0,0.0,981.0,566.0,822.0,568.0,0.0,0.0,0.0,0.0,902.0,567.0,802.0,230.0,773.2048,166.2392,704.7952,14.7608,890.0,524.0,1004.0,404.0,921.0,233.0,683.0,226.0,710.0,417.0,677.0,526.0,336.0
6171,055201817.jpg,0.0,0.0,0.0,0.0,654.0,628.0,741.0,632.0,0.0,0.0,0.0,0.0,698.0,630.0,679.0,306.0,667.8536,263.4046,634.1464,134.5954,559.0,537.0,580.0,431.0,599.0,311.0,758.0,301.0,851.0,421.0,766.0,512.0,336.0
6172,080903455.jpg,0.0,0.0,0.0,0.0,983.0,583.0,1111.0,590.0,0.0,0.0,0.0,0.0,1047.0,587.0,1054.0,287.0,1043.1079,234.1279,1016.8921,106.8721,919.0,474.0,927.0,434.0,961.0,291.0,1147.0,283.0,1244.0,428.0,1212.0,497.0,336.0
6173,021500477.jpg,693.0,548.0,676.0,462.0,680.0,376.0,714.0,378.0,729.0,481.0,742.0,571.0,697.0,377.0,708.0,226.0,698.5733,198.445,678.4267,139.555,666.0,359.0,679.0,268.0,679.0,224.0,736.0,228.0,757.0,298.0,736.0,359.0,336.0
6174,071563555.jpg,0.0,0.0,637.0,670.0,612.0,522.0,673.0,527.0,669.0,687.0,0.0,0.0,643.0,525.0,653.0,341.0,647.7104,304.6943,636.2896,226.3057,483.0,373.0,548.0,386.0,599.0,343.0,706.0,338.0,751.0,439.0,745.0,532.0,336.0
6175,017260911.jpg,640.0,609.0,650.0,490.0,642.0,384.0,707.0,387.0,720.0,488.0,735.0,588.0,675.0,386.0,643.0,239.0,640.8408,236.0832,588.1592,164.9168,616.0,384.0,584.0,347.0,590.0,253.0,696.0,224.0,719.0,320.0,674.0,375.0,336.0
6176,045090365.jpg,855.0,655.0,814.0,529.0,851.0,391.0,812.0,400.0,769.0,554.0,855.0,650.0,832.0,396.0,804.0,258.0,784.7162,228.3327,745.2838,167.6673,830.0,299.0,880.0,314.0,846.0,238.0,761.0,278.0,753.0,357.0,698.0,336.0,336.0
6177,035243273.jpg,656.0,642.0,649.0,501.0,715.0,367.0,768.0,363.0,806.0,505.0,877.0,642.0,742.0,365.0,725.0,197.0,711.087,163.316,681.913,92.684,657.0,298.0,678.0,291.0,675.0,200.0,774.0,193.0,819.0,280.0,803.0,360.0,336.0
6178,018804109.jpg,735.0,609.0,680.0,488.0,672.0,349.0,719.0,356.0,713.0,471.0,703.0,616.0,696.0,353.0,702.0,181.0,696.5868,142.0249,687.4132,75.9751,624.0,320.0,629.0,265.0,643.0,189.0,760.0,173.0,785.0,265.0,757.0,306.0,336.0
6179,025775522.jpg,150.0,954.0,217.0,804.0,160.0,638.0,138.0,643.0,181.0,821.0,203.0,949.0,149.0,641.0,178.0,492.0,191.0617,476.259,242.9383,413.741,244.0,636.0,179.0,585.0,196.0,492.0,160.0,492.0,169.0,607.0,249.0,636.0,336.0
6180,022642961.jpg,865.0,927.0,868.0,780.0,839.0,643.0,889.0,646.0,947.0,783.0,906.0,889.0,864.0,645.0,863.0,476.0,885.54,448.104,941.46,378.896,839.0,687.0,819.0,588.0,843.0,484.0,882.0,468.0,877.0,569.0,906.0,593.0,336.0
6181,048071406.jpg,1544.0,756.0,1523.0,630.0,1527.0,512.0,1485.0,514.0,1449.0,638.0,1439.0,762.0,1506.0,513.0,1496.0,381.0,1489.0664,361.4765,1464.9336,293.5235,1519.0,474.0,1564.0,466.0,1544.0,383.0,1447.0,379.0,1447.0,464.0,1433.0,482.0,336.0
6182,049885102.jpg,0.0,0.0,1355.0,951.0,1355.0,694.0,1244.0,703.0,1225.0,1011.0,0.0,0.0,1300.0,699.0,1259.0,491.0,1254.7706,456.7968,1240.2294,339.2032,1347.0,653.0,1412.0,638.0,1338.0,487.0,1179.0,494.0,1162.0,662.0,1230.0,622.0,336.0
6183,021508523.jpg,73.0,1064.0,112.0,862.0,76.0,682.0,100.0,682.0,172.0,816.0,181.0,982.0,88.0,682.0,92.0,464.0,111.7319,436.8917,179.2681,344.1083,11.0,711.0,32.0,583.0,107.0,465.0,76.0,463.0,64.0,588.0,143.0,634.0,336.0
6184,027186073.jpg,938.0,830.0,1020.0,716.0,961.0,575.0,961.0,584.0,973.0,716.0,968.0,854.0,961.0,580.0,961.0,414.0,987.3662,391.1788,1053.6338,333.8212,957.0,596.0,940.0,514.0,961.0,411.0,961.0,416.0,961.0,509.0,1004.0,573.0,336.0
6185,016970524.jpg,1319.0,815.0,1341.0,670.0,1393.0,562.0,1337.0,564.0,1293.0,674.0,1367.0,793.0,1365.0,563.0,1347.0,402.0,1340.2827,377.304,1319.7173,301.696,1440.0,558.0,1444.0,495.0,1408.0,396.0,1285.0,407.0,1278.0,504.0,1276.0,569.0,336.0
6186,071846018.jpg,1425.0,847.0,1473.0,703.0,1479.0,548.0,1434.0,554.0,1468.0,701.0,1495.0,827.0,1457.0,551.0,1491.0,419.0,1496.4554,391.3187,1512.5446,309.6813,1614.0,503.0,1599.0,545.0,1551.0,428.0,1430.0,410.0,1383.0,485.0,1304.0,525.0,336.0
6187,077008903.jpg,1179.0,1070.0,1152.0,953.0,1092.0,636.0,946.0,641.0,874.0,951.0,835.0,1070.0,1019.0,639.0,1017.0,389.0,1019.1401,358.7527,1029.8599,207.2473,1162.0,680.0,1227.0,532.0,1152.0,386.0,881.0,391.0,806.0,570.0,912.0,629.0,336.0
6188,046232850.jpg,0.0,0.0,698.0,1068.0,472.0,773.0,440.0,767.0,555.0,1068.0,0.0,0.0,456.0,770.0,779.0,542.0,808.8945,511.9522,944.1055,376.0478,781.0,994.0,690.0,764.0,830.0,578.0,727.0,506.0,661.0,741.0,799.0,856.0,336.0
6189,071408702.jpg,1308.0,816.0,1298.0,704.0,1255.0,575.0,1220.0,561.0,1207.0,694.0,1145.0,784.0,1238.0,568.0,1259.0,418.0,1269.2097,395.5751,1304.7903,317.4249,1271.0,412.0,1243.0,463.0,1243.0,407.0,1275.0,428.0,1273.0,465.0,1298.0,476.0,336.0
6190,073593539.jpg,0.0,0.0,0.0,0.0,990.0,938.0,795.0,925.0,0.0,0.0,0.0,0.0,893.0,932.0,989.0,451.0,986.8893,363.6179,981.1107,124.3821,1189.0,925.0,1260.0,755.0,1161.0,460.0,817.0,441.0,705.0,705.0,758.0,820.0,336.0
6191,013827553.jpg,948.0,882.0,948.0,739.0,946.0,538.0,857.0,549.0,830.0,737.0,841.0,864.0,902.0,544.0,909.0,366.0,911.7363,342.5703,922.2637,252.4297,1004.0,565.0,1034.0,483.0,964.0,377.0,853.0,354.0,794.0,425.0,717.0,474.0,336.0
6192,096617802.jpg,1021.0,887.0,978.0,725.0,947.0,582.0,881.0,584.0,897.0,737.0,904.0,868.0,914.0,583.0,975.0,420.0,990.9731,399.141,1044.0269,329.859,1088.0,630.0,1031.0,549.0,1019.0,449.0,931.0,391.0,862.0,441.0,904.0,475.0,336.0
6193,082103195.jpg,0.0,0.0,0.0,0.0,422.0,771.0,234.0,768.0,0.0,0.0,0.0,0.0,328.0,770.0,337.0,284.0,357.0879,218.6119,414.9121,30.3881,504.0,619.0,523.0,569.0,482.0,290.0,191.0,278.0,102.0,542.0,128.0,718.0,336.0
6194,020448346.jpg,1476.0,965.0,1488.0,792.0,1493.0,614.0,1427.0,614.0,1437.0,787.0,1441.0,919.0,1460.0,614.0,1457.0,434.0,1458.0644,410.9382,1461.9356,327.0618,1554.0,567.0,1568.0,528.0,1526.0,432.0,1387.0,436.0,1357.0,537.0,1352.0,633.0,336.0
6195,018616504.jpg,0.0,0.0,530.0,1044.0,527.0,660.0,336.0,662.0,339.0,1044.0,0.0,0.0,432.0,661.0,420.0,213.0,422.9491,207.7601,529.0509,19.2399,676.0,604.0,607.0,516.0,524.0,220.0,316.0,206.0,150.0,460.0,366.0,518.0,336.0
6196,068402486.jpg,357.0,514.0,397.0,452.0,333.0,363.0,307.0,370.0,350.0,462.0,340.0,538.0,320.0,367.0,342.0,250.0,346.6277,230.4376,359.3723,176.5624,422.0,299.0,374.0,299.0,358.0,247.0,325.0,252.0,328.0,308.0,367.0,323.0,336.0
6197,030679428.jpg,0.0,0.0,0.0,0.0,648.0,708.0,807.0,706.0,0.0,0.0,0.0,0.0,728.0,707.0,729.0,358.0,729.1909,345.0793,731.8091,167.9207,549.0,696.0,563.0,528.0,574.0,365.0,884.0,350.0,913.0,526.0,940.0,696.0,336.0
6198,026949005.jpg,0.0,0.0,0.0,0.0,539.0,568.0,659.0,563.0,0.0,0.0,0.0,0.0,599.0,566.0,571.0,298.0,580.3701,234.3703,604.6299,69.6297,419.0,557.0,402.0,429.0,433.0,297.0,708.0,299.0,725.0,448.0,714.0,539.0,376.0
6199,024271499.jpg,0.0,0.0,0.0,0.0,479.0,574.0,588.0,570.0,0.0,0.0,0.0,0.0,534.0,572.0,540.0,289.0,542.0613,253.5153,551.9387,83.4847,499.0,559.0,390.0,448.0,408.0,280.0,671.0,297.0,677.0,446.0,652.0,545.0,376.0
6200,099167305.jpg,0.0,0.0,0.0,0.0,561.0,623.0,739.0,607.0,0.0,0.0,0.0,0.0,650.0,615.0,612.0,282.0,613.8027,293.6814,585.1973,108.3186,555.0,539.0,481.0,464.0,493.0,299.0,731.0,264.0,799.0,446.0,716.0,530.0,376.0
6201,019740373.jpg,0.0,0.0,0.0,0.0,580.0,615.0,710.0,617.0,0.0,0.0,0.0,0.0,645.0,616.0,646.0,294.0,666.8719,345.0201,598.1281,176.9799,578.0,570.0,491.0,470.0,524.0,297.0,768.0,290.0,849.0,464.0,758.0,549.0,376.0
